id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
490989,Cat lovers: 3-story Park Slope Townhouse with cat!,2427385,Andy,Brooklyn,Park Slope,40.67996,-73.98026999999999,Entire home/apt,68,3,2,2017-03-29,0.05,1,0
20245577,Big guest room on Upper west side,20850336,Yubo,Manhattan,Upper West Side,40.77621,-73.98054,Private room,140,1,13,2019-05-26,0.77,1,54
22096640,Elegant Room in Jazzy Harlem Neighborhood,24625767,Isaac,Manhattan,Harlem,40.82394,-73.94431999999999,Private room,75,30,2,2018-09-24,0.1,1,0
167222,CBG# 4Tiny room w/ huge window/AC,22486,Lisel,Brooklyn,Park Slope,40.6788,-73.97643000000001,Private room,60,1,20,2018-08-24,0.21,6,258
1061337,Sunny Private BR Crown Hts Brooklyn,1557383,Candace,Brooklyn,Crown Heights,40.67418,-73.94660999999999,Private room,70,1,4,2017-08-01,0.06,1,0
21367929,★ 4BRs Family Groups★ Duplex ★Backyard ★ NYC 35min,49164956,Abena,Brooklyn,Bedford-Stuyvesant,40.67752,-73.91489,Entire home/apt,190,5,59,2019-07-07,2.86,5,24
11491051,NYC Studio Apartment,60500336,Adam,Manhattan,Murray Hill,40.74573,-73.97802,Entire home/apt,100,1,1,2016-04-01,0.03,1,0
33850135,Private & Quiet Oasis in the Center of NYC,253637076,Sergey,Manhattan,Chelsea,40.74034,-74.00084,Entire home/apt,162,2,6,2019-06-23,2.2,1,66
30541439,Brooklyn room with Empire State building view,56665831,Perrine,Brooklyn,Bedford-Stuyvesant,40.68947,-73.95269,Private room,99,5,1,2019-01-02,0.16,1,0
31365591,Park&walk2Boat! See LadyLiberty&DTNY all for free!,233541916,James,Staten Island,St. George,40.64118,-74.08400999999999,Private room,100,1,0,,,1,0
19605856,Upper west side - One Bedroom + Bike,18632318,Jeffrey,Manhattan,Upper West Side,40.8023,-73.96688,Private room,101,5,2,2017-07-22,0.08,1,0
33908256,Bright & designed apartment in Brooklyn,254795926,David,Brooklyn,Crown Heights,40.67144,-73.94613000000001,Entire home/apt,120,2,14,2019-06-29,5.6,1,298
17739111,Living Room in 2 Bedroom Apartment Brighton Beach,119523037,Anna,Brooklyn,Brighton Beach,40.58017,-73.9616,Shared room,50,1,1,2017-09-13,0.05,4,1
7843582,"Spacious, Quiet One Bedroom Apt",1246073,Josh,Brooklyn,Crown Heights,40.67042,-73.95676999999999,Entire home/apt,119,2,27,2019-07-01,0.58,1,154
35988369,"Spacious, light studio in heart of Alphabet City",6230673,Malin,Manhattan,East Village,40.723040000000005,-73.9791,Entire home/apt,119,12,0,,,1,247
22754373,"Brooklynite Room, 10 mins to Williamsburg/LES/City",1678704,Roberto,Brooklyn,Bedford-Stuyvesant,40.69251,-73.9301,Private room,35,1,5,2018-09-01,0.46,3,59
24304881,Bright Getaway Studio on the Hudson River,122917817,Kelly,Manhattan,Harlem,40.82036,-73.95415,Entire home/apt,100,2,24,2019-07-04,2.57,1,8
1700471,CHARM Rm HAMILTON HEIGHTS Harlem,8289663,Shane,Manhattan,Harlem,40.81976,-73.94029,Private room,60,3,101,2019-06-10,1.44,1,340
9765944,SUNNY BEDROOM IN BROOKLYN BROWNSTON,10366292,Lea,Brooklyn,Clinton Hill,40.68522,-73.96325999999999,Private room,75,1,0,,,3,0
34489723,Luxury Room with Two Queen Beds,260639745,Manhattan At Times Square,Manhattan,Theater District,40.761790000000005,-73.98589,Private room,100,1,0,,,15,296
34819514,Comfortable double room with balcony(舒适双人房带阳台),257683179,H Ai,Queens,Flushing,40.76153,-73.80726,Private room,55,1,0,,,6,62
20711342,Great Location - Bedford Bedroom,6520264,Mark,Brooklyn,Williamsburg,40.71702,-73.95732,Private room,75,2,1,2017-09-21,0.05,1,0
26785149,Bright Spacious Private room in Brooklyn Chinatown,201403610,青明,Brooklyn,Sunset Park,40.641,-74.00925,Private room,65,2,12,2019-06-10,1.02,5,262
33379269,1 BR Luxury Apt on Metro Ave in E Williamsburg,251468079,Ken,Brooklyn,Williamsburg,40.71573,-73.93887,Entire home/apt,110,4,5,2019-06-19,2.63,1,1
34489717,Broadway Facing Room on High Floor,260639745,Manhattan At Times Square,Manhattan,Theater District,40.76248,-73.98584,Private room,100,1,0,,,15,358
17591452,"2 Bed Apt Brighton Beach, Brooklyn by Beach",119523037,Anna,Brooklyn,Brighton Beach,40.582,-73.96185,Entire home/apt,120,1,119,2019-07-01,4.2,4,85
30466737,Art Life in the City – from Brooklyn to Manhattan,1936796,JenJoy,Brooklyn,Williamsburg,40.71228,-73.93782,Private room,72,2,3,2019-06-30,3.0,2,0
31099515,Super Deluxe Private Room near LGA (Room #02),155691570,Mili,Queens,East Elmhurst,40.76577,-73.87131,Private room,35,1,56,2019-07-03,9.08,5,89
23919286,Comfortable and close to everything!,179789963,William,Manhattan,Midtown,40.74564,-73.98181,Entire home/apt,115,3,3,2018-04-20,0.2,1,0
28205535,Cozy private room for females in the heart of BR,85495151,Zineb,Brooklyn,Fort Hamilton,40.62274,-74.03277,Private room,60,3,6,2018-10-29,0.61,1,38
30394105,Expansive West Village Studio w/ Doorman + Gym by Blueground,107434423,Blueground,Manhattan,West Village,40.7296,-74.00246,Entire home/apt,341,30,0,,,232,285
22505049,Beautiful & sunny large room in a gorgeous apt.,138768335,Maria,Brooklyn,East Flatbush,40.65547,-73.92567,Private room,40,30,7,2019-06-10,0.44,2,317
8458966,Bedroom In Midtown East,24559181,Aldi,Manhattan,Upper East Side,40.76301,-73.96734000000001,Private room,95,1,60,2019-05-24,1.31,3,351
23668745,Family Apartment One Bedroom beside Empire State #62,177174475,Alberto,Manhattan,Midtown,40.74653,-73.98716999999999,Entire home/apt,208,1,4,2019-05-18,0.3,17,215
33505047,Cozy Private Bedroom in Manhattan,163619844,James Cem,Manhattan,Harlem,40.820040000000006,-73.94622,Private room,70,2,5,2019-06-15,1.65,1,1
12854022,Cozy room in new duplex apartment!!,70235809,Sandra,Brooklyn,Bushwick,40.69301,-73.92683000000001,Private room,95,1,0,,,1,0
13881317,Deluxe Furnished Spacious Studio Apartment,44034761,Matt,Manhattan,Upper West Side,40.77906,-73.98507,Entire home/apt,110,1,65,2019-06-30,1.8,2,266
9725508,"Super Quiet, Your Oasis",16437254,Benjamin,Brooklyn,Boerum Hill,40.68788,-73.98550999999999,Entire home/apt,123,30,10,2019-05-10,0.27,21,246
3929669,Sunny 1 br in Greenpoint,622694,Shawn,Brooklyn,Greenpoint,40.729420000000005,-73.95291,Entire home/apt,120,28,12,2016-12-22,0.22,1,0
13998293,Sunny Designers Home w/Terrace - Heart of Downtown,2714018,Alexandria,Manhattan,East Village,40.72191,-73.9813,Entire home/apt,150,5,2,2016-10-03,0.06,1,0
14826817,Sid's Victorian Oasis,92720308,Sidney,Brooklyn,Flatbush,40.64088,-73.96306,Private room,120,1,87,2019-06-12,2.53,3,313
9615209,Cozy Studio in Luxury Building LIC,49746656,Elva,Queens,Long Island City,40.74572,-73.95679,Entire home/apt,85,5,1,2016-08-13,0.03,1,0
30126658,Cozy stylish luxury... in the heart of Soho!!!,3562922,John,Manhattan,Nolita,40.721540000000005,-73.99727,Entire home/apt,300,4,3,2019-05-28,0.48,1,97
23320351,"Private Bdrm in Huge Apt mins to Manhtn,JFK,LGA!",70331348,Nataly,Queens,Sunnyside,40.737390000000005,-73.92397,Private room,49,1,2,2019-01-01,0.31,1,0
32495242,Quiet parlour floor apartment on tree-lined street,33299125,Natalia,Brooklyn,Bedford-Stuyvesant,40.68199,-73.95130999999999,Entire home/apt,150,15,1,2019-06-30,1.0,1,146
19274249,Bed-study Best!,36474715,Hanan,Brooklyn,Bedford-Stuyvesant,40.68358,-73.95458,Private room,65,3,27,2019-05-11,1.09,1,78
34968153,Comfy  Cozy,256485515,Joseph,Brooklyn,Fort Hamilton,40.61822,-74.03538,Private room,55,1,1,2019-06-23,1.0,1,322
1896296,Modern Industrial 1br Loft w/City View,7503643,Vida,Brooklyn,Greenpoint,40.72749,-73.94201,Entire home/apt,149,30,7,2019-05-31,0.11,52,340
218358,Your Haven in the Upper West Side,1129218,Orlando,Manhattan,Harlem,40.8078,-73.95208000000001,Private room,80,7,19,2019-06-03,0.35,1,285
32790345,Private cozy room By Yankee stadium,246666261,Jovid,Bronx,Claremont Village,40.84355,-73.91103000000001,Private room,55,1,8,2019-06-17,2.67,1,358
9749211,Studio- Prime East Village Location,50289490,Michael,Manhattan,East Village,40.72613,-73.98621,Entire home/apt,140,5,0,,,1,0
22232269,Cozy one bedroom apartment perfect for couples,145993199,Bradley,Brooklyn,Flatbush,40.63436,-73.96126,Entire home/apt,90,2,13,2019-04-07,0.7,1,5
1171716,Room with a sunrise view over colored rooftops,6415261,John,Brooklyn,Flatbush,40.63641,-73.96712,Private room,35,30,0,,,1,317
13378096,Bushwick 1 Bedroom,16626798,Chelsea,Brooklyn,Bushwick,40.70222,-73.92947,Private room,65,21,0,,,1,0
10899004,Stylish Windsor Terrace Flat,836911,Cathy,Brooklyn,Windsor Terrace,40.65627,-73.97955,Entire home/apt,250,7,0,,,3,0
818518,MANHATTAN BEAUTIFUL FIRESCAPE ROOM,4299040,Ale,Manhattan,Harlem,40.82238,-73.95534,Private room,60,2,48,2019-06-23,0.61,4,114
32526864,"Private room for a single, couple or small family",88367005,Karla,Brooklyn,Bushwick,40.68949,-73.90588000000001,Private room,36,1,1,2019-03-08,0.24,1,0
33172249,"#3 Cozy Studio , 2 blocks from Central Park",231138233,Filiz,Manhattan,East Harlem,40.78878,-73.94838,Entire home/apt,165,1,23,2019-07-07,6.83,5,102
16454164,Beautiful and Quiet Morningside Heights 1BR,19659393,Cathy,Manhattan,Morningside Heights,40.80826,-73.96499,Entire home/apt,105,2,1,2017-01-02,0.03,1,0
3202590,The Lincoln,9209820,Althea,Brooklyn,Crown Heights,40.67138,-73.94949,Entire home/apt,225,3,76,2019-05-18,1.24,3,275
239766,Lower East Side/Chinatown 1 Bedroom,1257309,Austin,Manhattan,Lower East Side,40.71693,-73.98948,Entire home/apt,100,5,8,2018-05-18,0.11,1,0
29079293,Luxury pied-à-terre in Carroll Gdns carriage hse,48806776,Amanda,Brooklyn,Carroll Gardens,40.68132,-73.99169,Entire home/apt,175,2,14,2019-05-25,2.05,1,119
19686426,PRIVATE ROOM IN SPACIOUS APARTMENT IN WILLIAMSBURG,15820210,Scott,Brooklyn,Williamsburg,40.70932,-73.93489,Private room,60,2,36,2019-07-06,1.96,2,52
1283453,Adorable Williamsburg room!,4365496,Sarah,Brooklyn,Williamsburg,40.70794,-73.96077,Private room,112,2,9,2018-01-02,0.37,2,0
29781691,East meets West,59459840,Michelle,Manhattan,East Harlem,40.79831,-73.94201,Entire home/apt,95,3,4,2019-07-01,4.0,1,88
18240632,Bronx Apartment,64425305,Posh,Bronx,Baychester,40.87372,-73.84065,Private room,75,1,3,2017-06-05,0.11,1,129
33858603,Sunny,15347665,Catalina,Manhattan,Harlem,40.819,-73.94568000000001,Entire home/apt,160,29,0,,,1,0
11672400,BRIGHT Modern Spacious East Village Studio Apt,61972032,Giovanni,Manhattan,Gramercy,40.7318,-73.98321999999999,Entire home/apt,186,2,169,2019-06-24,4.17,1,0
32575528,"Woodside RM close to 7 express , airport & Midtown",137358866,Kazuya,Queens,Woodside,40.74228,-73.90049,Private room,43,30,0,,,103,215
8102145,Charming UWS Private Room,26163238,Nadalie,Manhattan,Upper West Side,40.78856,-73.97368,Private room,115,1,1,2017-06-04,0.04,1,0
12804309,Danish Modern in Brownstone,21221697,Devon,Brooklyn,Clinton Hill,40.68444,-73.96285,Entire home/apt,225,3,95,2019-06-22,2.48,1,122
20809263,Elegant Studio Apt in Prospect Heights,87024253,Miguel,Brooklyn,Prospect Heights,40.67935,-73.9723,Entire home/apt,115,2,7,2017-11-27,0.32,1,0
21564493,Cozy Washington Heights Home,143405573,Ryan,Manhattan,Washington Heights,40.83294,-73.94218000000001,Private room,80,2,1,2017-11-19,0.05,1,0
24538627,Pleasant Studio in FiDi by Sonder,12243051,Sonder,Manhattan,Financial District,40.70503,-74.00698,Entire home/apt,185,29,0,,,96,31
9879167,Beautiful apartment in Williamsburg,1090021,Ian,Brooklyn,Williamsburg,40.714,-73.94062,Entire home/apt,100,20,0,,,1,51
35883107,Unbeatable & Massive Midtown 3 Bedroom Apt,269215864,Shivam,Manhattan,Hell's Kitchen,40.76405,-73.99004000000001,Entire home/apt,299,4,0,,,1,95
3785438,Quiet Oasis in the Middle of it All,16437254,Benjamin,Brooklyn,Fort Greene,40.68961,-73.97780999999999,Entire home/apt,158,30,5,2019-03-30,0.1,21,278
13389756,Spacious Light Palace in Heart of Williamsburg,6574489,Jilly,Brooklyn,Williamsburg,40.717690000000005,-73.95275,Private room,95,2,9,2017-03-16,0.24,1,0
20479960,Garden mini apt minutes from Manhattan (studio),85330,Jean,Queens,Forest Hills,40.71089,-73.85384,Entire home/apt,60,4,97,2019-07-06,4.42,3,273
27705293,Studio Apartment in historic Sugar Hill townhouse,12104046,Paula,Manhattan,Harlem,40.82862,-73.93831999999999,Entire home/apt,85,2,23,2019-07-01,2.24,2,16
36315828,Lux Tribeca Studio w/ Pool + Gym + View near City Hall by Blueground,107434423,Blueground,Manhattan,Tribeca,40.71495,-74.00701,Entire home/apt,314,30,0,,,232,299
29531069,greenpoint williamsburg  huge studio room   /,150316502,Francisca,Brooklyn,Greenpoint,40.72674,-73.95495,Private room,250,5,0,,,1,154
36424129,Bright & Cheerful! Modern w/ Laundry + Fast WiFi,107407045,Brett & Megan,Brooklyn,Bedford-Stuyvesant,40.69217,-73.93191,Private room,35,30,0,,,1,44
22101914,Huge room  in Bushwick,81466660,Dustin,Brooklyn,Bushwick,40.69608,-73.93133,Private room,45,5,1,2018-12-28,0.16,1,0
2015094,Private room in Manhattan,10364678,Dany,Manhattan,Inwood,40.86888,-73.92059,Private room,45,2,36,2016-06-11,0.57,2,188
9042254,Beautiful & Spacious EV Bedroom,47187008,Francesca,Manhattan,East Village,40.72737,-73.98605,Private room,90,7,0,,,1,0
13314752,Astoria-LIC Private Room,75061595,Cesar,Queens,Long Island City,40.76053,-73.92976999999999,Private room,78,2,27,2017-08-21,0.72,1,0
17044038,Big exposed brick room in The East Village,20481502,Emily,Manhattan,East Village,40.72429,-73.98784,Private room,80,90,0,,,1,173
12307809,Discover Windsor Terrace! -- a treasure.  2 BR apt,26535250,Sheila,Brooklyn,Windsor Terrace,40.65722,-73.9793,Entire home/apt,61,1,91,2019-05-18,2.38,3,246
31670625,Bright financial district apartment with views,237283862,Benjamin,Manhattan,Financial District,40.70504,-74.00787,Entire home/apt,250,2,6,2019-04-06,1.26,1,0
6556848,Bright and Airy Brooklyn Abode,9119676,Angeline,Brooklyn,Prospect Heights,40.6815,-73.97309,Entire home/apt,175,2,10,2015-12-28,0.2,1,0
36107803,"Dreamy brownstone with cozy room, big closet, bike",57919043,Garrison,Brooklyn,Park Slope,40.67918,-73.97659,Private room,49,24,0,,,1,44
9525925,Brooklyn Best - Sunny&Spacious Apt,8702561,Kat,Brooklyn,Fort Greene,40.69027,-73.97847,Entire home/apt,140,90,78,2019-05-16,1.83,1,126
6799957,[303] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.75987,-73.99056,Private room,155,1,203,2019-06-13,4.13,11,211
17366042,An Oasis in the Big Apple,40032009,Arianna,Manhattan,Morningside Heights,40.80391,-73.96576,Entire home/apt,140,5,0,,,2,0
14951904,Bedroom in beautiful apt near Central Park,21679450,Vicky,Manhattan,Harlem,40.80171,-73.95871,Private room,60,7,4,2018-11-02,0.12,2,0
23200628,Cozy & Comfortable Modern Apartment,3792602,Andre,Manhattan,Harlem,40.8298,-73.93984,Private room,65,2,25,2019-05-21,1.5,1,30
14772701,2A Lovely one bedroom apartment in Williamsburg,49704571,Krzysztof,Brooklyn,Williamsburg,40.71943,-73.94255,Entire home/apt,89,30,11,2019-05-31,0.34,8,144
28584877,Cozy bedroom available in best area of Brooklyn!,92733485,Vitaly,Brooklyn,Downtown Brooklyn,40.69164,-73.99055,Private room,50,1,5,2018-10-16,0.54,1,0
19923377,Cozy Brightly Lit Room in Huge Loft Space,48081884,Laura,Brooklyn,Williamsburg,40.70476,-73.92942,Private room,65,3,15,2019-05-27,0.65,2,2
15399008,Spacious room in relaxing 2 BDR UWS apartment,46221302,Lana,Manhattan,Upper West Side,40.79858,-73.97301,Private room,95,6,4,2019-05-02,0.15,1,0
35268845,Your perfect getaway with a friendly hostess!,265534664,Maria,Queens,Long Island City,40.75365,-73.92246999999999,Private room,48,6,0,,,1,313
220563,Lovely HUGE Master Bed + Study,918087,Kestrel,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088,Private room,75,3,59,2017-01-05,0.62,3,0
32049606,3 private bedrooms in historic Harlem brownstone?,58220119,Rumiko,Manhattan,Harlem,40.8167,-73.94421,Private room,300,2,1,2019-05-27,0.7,1,76
12873930,Upper West Side 1BR next to subway/Central Park,70419222,Doreen,Manhattan,Upper West Side,40.78458,-73.97836,Entire home/apt,180,3,2,2016-08-16,0.06,1,0
2267692,Newly Converted Factory 1BR Loft,7503643,Vida,Brooklyn,Greenpoint,40.7272,-73.94176,Entire home/apt,149,30,2,2014-08-18,0.03,52,337
13681859,B's SoHo Apartment,3522798,B,Manhattan,SoHo,40.72626,-74.00154,Entire home/apt,158,1,0,,,1,0
22324099,Comfortable room in Manhattan Chinatown Apartment,21028594,Gorm,Manhattan,Chinatown,40.71623,-73.99521,Private room,41,15,3,2018-01-16,0.16,1,0
33429773,Beautiful 600 ft studio in Soho,160754766,Jonah,Manhattan,SoHo,40.72506,-74.00876,Entire home/apt,230,3,2,2019-05-26,0.82,1,0
30378211,Shared Studio (females only),200401254,Meg,Manhattan,Greenwich Village,40.73094,-73.999,Shared room,110,999,0,,,1,365
10172621,Gorgeous and Sunlit 1 BR 31/1-3/1,52228249,Shy,Bronx,Bronxdale,40.855920000000005,-73.86743,Entire home/apt,80,7,0,,,1,0
9715404,1 Bedroom in the Upper East Side,6105861,Shayan,Manhattan,Upper East Side,40.76496,-73.95801,Private room,100,1,0,,,1,0
29886141,BK Getaway:Private bath/bed/balcony near Barclays!,20321004,Sara,Brooklyn,Clinton Hill,40.68272,-73.96675,Private room,125,1,33,2019-06-24,4.34,1,0
24230067,"Beautiful 1 bed, UES - steps from Central Park!",5132019,Jocelyn,Manhattan,Upper East Side,40.77905,-73.95275,Entire home/apt,190,2,8,2019-03-05,0.54,1,3
28958489,Cosy room on the ocean beach.,93315723,Анита,Brooklyn,Brighton Beach,40.57795,-73.9616,Private room,50,2,27,2019-06-26,3.18,1,71
12970866,Airy and bright room. Prospect Park,25749667,Kseniya,Brooklyn,Flatbush,40.65255,-73.96226999999999,Shared room,85,1,1,2016-05-16,0.03,1,0
13399051,"Modern Apartment LES, 2mn to train",4027689,Miguel,Manhattan,Lower East Side,40.71518,-73.98953,Private room,150,3,12,2017-10-30,0.32,2,0
10351593,Ed's Place,53274087,Edgar,Manhattan,Harlem,40.82284,-73.94199,Private room,90,1,151,2019-07-06,5.34,1,22
16987408,"private, large, sunny, calm big room",113740169,Isa,Manhattan,Washington Heights,40.85411,-73.93167,Private room,45,30,4,2018-11-30,0.15,1,275
22733533,Duplex w Rooftop Patio,167818456,Anna,Brooklyn,Williamsburg,40.71297,-73.95657,Entire home/apt,345,2,47,2019-06-29,3.24,2,146
32937802,"Charming 2 Bedroom, Your Cozy Brooklyn Homebase!",1580711,Dawn,Brooklyn,Clinton Hill,40.69444,-73.9669,Entire home/apt,115,2,4,2019-06-24,1.29,1,46
20228284,"Harlem 1 BR apartment w/ washer&dryer, near subway",132342343,Yve,Manhattan,Harlem,40.81246,-73.94906,Entire home/apt,147,2,64,2019-06-20,2.85,1,72
33552984,2 BRM Heart of Time Square,252824941,Alex,Manhattan,Hell's Kitchen,40.76273,-73.99061,Entire home/apt,300,1,14,2019-07-06,4.52,1,306
18077050,"Comfortable, spacious Upper West Side Studio",52711374,Cindy,Manhattan,Upper West Side,40.7822,-73.98207,Entire home/apt,90,2,12,2017-11-26,0.44,1,0
28658731,Gorgeous Bedroom in the heart of Bushwick Him-2L-1,216235179,Nina,Brooklyn,Bushwick,40.69952,-73.91868000000001,Private room,55,30,1,2019-05-04,0.45,17,342
3948939,Comfy 1 bd/1 bath-Upper West Side,20464791,Olga,Manhattan,Upper West Side,40.78829,-73.97053000000001,Entire home/apt,230,6,1,2014-10-24,0.02,1,0
6653095,Come to Know  New York III,25812962,Claudio & Rose,Manhattan,East Harlem,40.79052,-73.94364,Private room,70,1,33,2019-05-11,1.28,3,313
7898302,Upper West Side charming brownstone,41644172,Jody,Manhattan,Upper West Side,40.78888,-73.97723,Entire home/apt,150,1,1,2015-08-19,0.02,1,0
22668695,Entire Private Floor of West Village Duplex- NY,26754841,Deo,Manhattan,West Village,40.73612,-74.0041,Private room,125,2,3,2019-05-05,0.85,2,0
16163768,Beautiful Queen Private Room in Financial District,104926837,Julia,Manhattan,Financial District,40.7054,-74.00763,Private room,146,3,104,2019-06-17,3.31,3,7
33607399,"Premium FiDi 1BR w/ Roofdeck, Gym + Doorman near Wall St. by Blueground",107434423,Blueground,Manhattan,Financial District,40.70429,-74.00714,Entire home/apt,332,90,0,,,232,115
12492242,The Sunset Boudoir,38864859,Candi,Manhattan,Upper East Side,40.7842,-73.95105,Entire home/apt,150,1,0,,,1,0
33191754,renovated sunnyside with NY city views,40949032,Ana,Queens,Sunnyside,40.74149,-73.92327,Entire home/apt,131,30,0,,,1,182
5706280,New! 2-Bed Apt Near Central Park,13347167,AFI Apartments,Manhattan,Upper East Side,40.77276,-73.95557,Entire home/apt,142,30,3,2018-08-10,0.1,29,315
33489978,Huge private apartment in Manhattan,252356839,Leo,Manhattan,Harlem,40.82802,-73.94481,Entire home/apt,74,3,1,2019-04-07,0.32,2,0
8720655,UES - True 1 BR | Clean & Quiet,729279,Corey,Manhattan,Upper East Side,40.77243,-73.95016,Entire home/apt,96,2,34,2019-06-24,0.75,1,0
19968221,"Artist's Townhouse w/ garden, grill -near subway",184913,John,Brooklyn,Gowanus,40.68192,-73.9908,Entire home/apt,298,3,3,2019-05-27,0.36,1,192
16914748,Beautiful Garden Apartment in Bed Stuy Brownstone,190239,Cat,Brooklyn,Bedford-Stuyvesant,40.68498,-73.92613,Entire home/apt,91,10,26,2019-06-14,0.97,1,12
